x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.6701151779441071,-0.34266569138972575
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.6701151779441071,-0.34266569138972575
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.6701151779441071,-0.34266569138972575
2.041776714868123,-1.7858748871144468,-0.5619514869490164,-1.4700766373536769,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.6701151779441071,-0.34266569138972575
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.14550265345977406,0.38836613740122167
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.08401687554289561,0.08333127358917158
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.15839483270040977,0.06019069771377482
1.2849791680444174,-1.2292385586631907,0.0,-1.1986778735345365,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.26054056053006264,0.527209592653603
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.27839127024786603,0.28528539031990824
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.2337644959533576,-0.2753476524794802
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.29425856777480236,-0.11546731006764718
0.9065803946325642,-0.9509203944375627,-0.5619514869490164,-0.6558803458962558,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.3964042956044553,0.34524051872434564
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.5213592636290788,-0.08601566804441467
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.48565784419347213,-0.32899171473608185
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,0.4472135954999579,-1.7604469755488257,-1.8145751367274014,-0.5312763245834142,-0.3605470454752595
0.528181621220711,-0.6726022302119348,0.0,-0.6558803458962558,1.0,1.3416407864998738,-1.7604469755488257,-1.8145751367274014,-0.6274718158404657,0.0359982774804053
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-1.3416407864998738,-1.7604469755488257,-1.8145751367274014,0.6161276278331709,1.3823590556853147
0.24438254116182206,-0.3942840659863067,0.5619514869490164,-0.6558803458962558,1.0,-0.4472135954999579,-1.7604469755488257,-1.8145751367274014,0.7529830690029968,0.7028676004350247
